"","zipcode","Population"
"27985","80537",43583
"27986","80538",49258
"27987","80540",4576
"27988","80542",4918
"27989","80543",7344
"27990","80544",117
"27991","80545",938
"27992","80546",232
"27993","80547",2574
"27994","80549",12135
"27995","80550",30519
"27996","80601",40766
"27997","80602",36262
"27998","80603",13935
"27999","80610",3410
"28000","80611",1181
"28001","80612",315
"28002","80615",8291
"28003","80620",19622
"28004","80621",12762
"28005","80622",170
"28006","80623",938
"28007","80624",1132
"28008","80631",55872
"28009","80634",59702
"28010","80640",12991
"28011","80642",5468
"28012","80643",3947
"28013","80644",3121
"28014","80645",4996
"28015","80648",1495
"28016","80649",358
"28017","80650",1508
"28018","80651",4284
"28019","80652",584
"28020","80653",774
"28021","80654",2668
"28022","80701",15858
"28023","80705",1276
"28024","80720",2725
"28025","80721",264
"28026","80722",419
"28027","80723",7180
"28028","80726",541
"28029","80727",552
"28030","80728",1060
"28031","80729",682
"28032","80731",1233
"28033","80733",496
"28034","80734",3044
"28035","80735",421
"28036","80736",524
"28037","80737",1679
"28038","80740",103
"28039","80741",897
"28040","80742",207
"28041","80743",1137
"28042","80744",410
"28043","80745",243
"28044","80746",75
"28045","80747",357
"28046","80749",233
"28047","80750",261
"28048","80751",18318
"28049","80754",189
"28050","80755",101
"28051","80757",194
"28052","80758",3657
"28053","80759",4638
"28054","80801",140
"28055","80802",268
"28056","80804",287
"28057","80805",437
"28058","80807",4576
"28059","80808",5873
"28060","80809",1102
"28061","80810",1241
"28062","80812",251
"28063","80813",1411
"28064","80814",3570
"28065","80815",784
"28066","80816",6371
"28067","80817",30635
"28068","80818",412
"28069","80819",784
"28070","80820",882
"28071","80821",1101
"28072","80822",243
"28073","80823",198
"28074","80824",203
"28075","80825",461
"28076","80827",696
"28077","80828",3605
"28078","80829",6138
"28079","80830",189
"28080","80831",25525
"28081","80832",732
"28082","80833",686
"28083","80834",284
"28084","80835",971
"28085","80836",1157
"28086","80840",6512
"28087","80860",566
"28088","80861",288
"28089","80862",48
"28090","80863",13034
"28091","80864",1489
"28092","80902",12443
"28093","80903",16248
"28094","80904",20168
"28095","80905",16237
"28096","80906",37608
"28097","80907",29247
"28098","80908",18505
"28099","80909",38382
"28100","80910",31445
"28101","80911",36255
"28102","80913",3728
"28103","80914",455
"28104","80915",21548
"28105","80916",41018
"28106","80917",31056
"28107","80918",48965
"28108","80919",28039
"28109","80920",40016
"28110","80921",24087
"28111","80922",29417
"28112","80923",30283
"28113","80924",10138
"28114","80925",12342
"28115","80926",1628
"28116","80927",4905
"28117","80928",1268
"28118","80929",97
"28119","80930",1928
"28120","80938",100
"28121","80939",0
"28122","80951",4456
"28123","81001",30169
"28124","81003",14797
"28125","81004",26581
"28126","81005",31963
"28127","81006",12081
"28128","81007",31849
"28129","81008",11632
"28130","81019",1674
"28131","81020",902
"28132","81021",44
"28133","81022",1624
"28134","81023",1345
"28135","81024",231
"28136","81025",741
"28137","81027",169
"28138","81029",314
"28139","81030",161
"28140","81033",195
"28141","81036",1081
"28142","81038",0
"28143","81039",1642
"28144","81040",295
"28145","81041",811
"28146","81043",49
"28147","81044",311
"28148","81045",51
"28149","81047",1473
"28150","81049",240
"28151","81050",9310
"28152","81052",9028
"28153","81054",4904
"28154","81055",1602
"28155","81057",391
"28156","81058",999
"28157","81059",584
"28158","81062",1618
"28159","81063",3151
"28160","81064",279
"28161","81067",5566
"28162","81069",2139
"28163","81071",313
"28164","81073",1818
"28165","81076",721
"28166","81077",781
"28167","81081",77
"28168","81082",11369
"28169","81084",101
"28170","81087",136
"28171","81089",4467
"28172","81090",928
"28173","81091",693
"28174","81092",847
"28175","81101",15153
"28176","81120",2271
"28177","81121",323
"28178","81122",8798
"28179","81123",1026
"28180","81124",166
"28181","81125",3469
"28182","81126",152
"28183","81128",109
"28184","81129",65
"28185","81130",769
"28186","81131",1344
"28187","81132",3253
"28188","81133",1035
"28189","81136",211
"28190","81137",5891
"28191","81138",45
"28192","81140",2223
"28193","81141",1280
"28194","81143",782
"28195","81144",7047
"28196","81146",791
"28197","81147",12587
"28198","81148",305
"28199","81149",815
"28200","81151",1902
"28201","81152",1310
"28202","81154",1022
"28203","81155",230
"28204","81201",9543
"28205","81210",310
"28206","81211",8281
"28207","81212",30986
"28208","81220",155
"28209","81221",306
"28210","81222",387
"28211","81223",1244
"28212","81224",3207
"28213","81225",1452
"28214","81226",9295
"28215","81227",0
"28216","81230",10041
"28217","81231",640
"28218","81232",17
"28219","81233",1005
"28220","81235",795
"28221","81236",1271
"28222","81237",26
"28223","81239",83
"28224","81240",3547
"28225","81241",107
"28226","81242",465
"28227","81243",74
"28228","81244",388
"28229","81248",95
"28230","81251",173
"28231","81252",3962
"28232","81253",611
"28233","81301",30887
"28234","81303",8157
"28235","81320",262
"28236","81321",14863
"28237","81323",4542
"28238","81324",1295
"28239","81325",145
"28240","81326",2306
"28241","81327",416
"28242","81328",4410
"28243","81330",65
"28244","81331",322
"28245","81332",207
"28246","81334",1525
"28247","81335",45
"28248","81401",22534
"28249","81403",11412
"28250","81410",1506
"28251","81411",41
"28252","81413",5426
"28253","81415",1237
"28254","81416",14218
"28255","81418",1793
"28256","81419",3666
"28257","81422",664
"28258","81423",1764
"28259","81424",1034
"28260","81425",5660
"28261","81426",163
"28262","81427",1117
"28263","81428",3214
"28264","81429",47
"28265","81430",825
"28266","81431",362
"28267","81432",2977
"28268","81433",558
"28269","81434",274
"28270","81435",5252
"28271","81501",24002
"28272","81503",15518
"28273","81504",29358
"28274","81505",10454
"28275","81506",12298
"28276","81507",14953
"28277","81520",14080
"28278","81521",16299
"28279","81522",123
"28280","81523",912
"28281","81524",1714
"28282","81525",1301
"28283","81526",5439
"28284","81527",1785
"28285","81601",15325
"28286","81610",268
"28287","81611",11154
"28288","81612",0
"28289","81615",2783
"28290","81620",11113
"28291","81621",5652
"28292","81623",17173
"28293","81624",1361
"28294","81625",12601
"28295","81630",1054
"28296","81631",8903
"28297","81632",9299
"28298","81633",0
"28299","81635",6735
"28300","81637",8500
"28301","81638",72
"28302","81639",2695
"28303","81640",129
"28304","81641",3668
"28305","81642",10
"28306","81643",412
"28307","81645",1101
"28308","81646",234
"28309","81647",7304
"28310","81648",2688
"28311","81649",345
"28312","81650",13843
"28313","81652",4958
"28314","81653",9
"28315","81654",1487
"28316","81655",77
"28317","81656",223
"28318","81657",5847
"28319","82001",36214
"28320","82005",623
"28321","82007",22326
"28322","82009",34061
"28323","82050",256
"28324","82051",61
"28325","82052",0
"28326","82053",1077
"28327","82054",1510
"28328","82055",308
"28329","82058",7
"28330","82059",181
"28331","82060",443
"28332","82061",0
"28333","82063",192
"28334","82070",20630
"28335","82072",16922
"28336","82073",48
"28337","82081",151
"28338","82082",1494
"28339","82083",259
"28340","82084",7
"28341","82190",1103
"28342","82201",6858
"28343","82210",345
"28344","82212",636
"28345","82213",386
"28346","82214",1078
"28347","82215",80
"28348","82217",20
"28349","82219",28
"28350","82221",379
"28351","82222",37
"28352","82223",968
"28353","82224",13
"28354","82225",1957
"28355","82227",294
"28356","82229",1
"28357","82240",10563
"28358","82242",29
"28359","82243",126
"28360","82244",565
"28361","82301",8964
"28362","82321",738
"28363","82322",178
"28364","82323",148
"28365","82324",232
"28366","82325",930
"28367","82327",916
"28368","82329",347
"28369","82331",2112
"28370","82332",214
"28371","82334",492
"28372","82335",52
"28373","82336",171
"28374","82401",7336
"28375","82410",2122
"28376","82411",571
"28377","82412",519
"28378","82414",15212
"28379","82420",757
"28380","82421",293
"28381","82422",17
"28382","82423",171
"28383","82426",3083
"28384","82428",163
"28385","82430",69
"28386","82431",3478
"28387","82432",272
"28388","82433",1214
"28389","82434",158
"28390","82435",12147
"28391","82440",218
"28392","82441",163
"28393","82442",796
"28394","82443",4518
"28395","82450",141
"28396","82501",19493
"28397","82510",388
"28398","82512",206
"28399","82513",1757
"28400","82514",1592
"28401","82515",463
"28402","82516",429
"28403","82520",13444
"28404","82523",934
"28405","82601",28121
"28406","82604",28064
"28407","82609",17850
"28408","82620",278
"28409","82630",0
"28410","82633",9858
"28411","82635",153
"28412","82636",4080
"28413","82637",4076
"28414","82638",0
"28415","82639",757
"28416","82640",45
"28417","82642",63
"28418","82643",256
"28419","82644",1589
"28420","82646",0
"28421","82648",27
"28422","82649",1043
"28423","82701",5338
"28424","82710",212
"28425","82711",127
"28426","82712",375
"28427","82714",68
"28428","82715",0
"28429","82716",17245
"28430","82718",26691
"28431","82720",759
"28432","82721",3053
"28433","82723",289
"28434","82725",607
"28435","82727",1224
"28436","82729",2752
"28437","82730",1607
"28438","82731",230
"28439","82732",1412
"28440","82801",25656
"28441","82831",313
"28442","82832",750
"28443","82833",96
"28444","82834",7422
"28445","82835",295
"28446","82836",933
"28447","82837",38
"28448","82838",294
"28449","82839",1320
"28450","82842",660
"28451","82844",20
"28452","82845",28
"28453","82901",29114
"28454","82922",249
"28455","82923",484
"28456","82925",213
"28457","82929",87
"28458","82930",14105
"28459","82932",347
"28460","82933",523
"28461","82934",40
"28462","82935",12771
"28463","82936",0
"28464","82937",4215
"28465","82938",310
"28466","82939",1527
"28467","82941",5262
"28468","82942",56
"28469","82943",192
"28470","82944",118
"28471","82945",255
"28472","83001",17448
"28473","83011",133
"28474","83012",208
"28475","83013",315
"28476","83014",2931
"28477","83025",903
"28478","83101",3095
"28479","83110",4871
"28480","83111",696
"28481","83112",489
"28482","83113",2609
"28483","83114",1102
"28484","83115",1028
"28485","83116",636
"28486","83118",770
"28487","83119",298
"28488","83120",748
"28489","83121",0
"28490","83122",980
"28491","83123",470
"28492","83124",164
"28493","83126",329
"28494","83127",3597
"28495","83128",1194
"28496","83201",38506
"28497","83202",22714
"28498","83203",278
"28499","83204",18761
"28500","83209",1105
"28501","83210",3576
"28502","83211",5600
"28503","83212",182
"28504","83213",1340
"28505","83214",678
"28506","83215",43
"28507","83217",813
"28508","83218",313
"28509","83220",137
"28510","83221",26950
"28511","83223",119
"28512","83226",2072
"28513","83227",16
"28514","83228",643
"28515","83232",603
"28516","83233",47
"28517","83234",1475
"28518","83235",230
"28519","83236",2422
"28520","83237",916
"28521","83238",86
"28522","83239",620
"28523","83241",2357
"28524","83243",42
"28525","83244",300
"28526","83245",2269
"28527","83246",1009
"28528","83250",1733
"28529","83251",1193
"28530","83252",4343
"28531","83253",83
"28532","83254",3651
"28533","83255",1274
"28534","83261",644
"28535","83262",1212
"28536","83263",9638
"28537","83271",526
"28538","83272",304
"28539","83274",9627
"28540","83276",3733
"28541","83277",219
"28542","83278",379
"28543","83281",77
"28544","83283",276
"28545","83285",107
"28546","83286",1388
"28547","83287",237
"28548","83301",57340
"28549","83302",282
"28550","83311",981
"28551","83312",114
"28552","83313",4026
"28553","83314",1011
"28554","83316",9780
"28555","83318",17014
"28556","83320",1218
"28557","83321",474
"28558","83322",28
"28559","83323",1847
"28560","83324",785
"28561","83325",844
"28562","83327",950
"28563","83328",5871
"28564","83330",6469
"28565","83332",2604
"28566","83333",10109
"28567","83334",2139
"28568","83335",1655
"28569","83336",5526
"28570","83337",29
"28571","83338",21286
"28572","83340",5052
"28573","83341",7992
"28574","83342",1181
"28575","83344",1381
"28576","83346",2024
"28577","83347",3163
"28578","83348",357
"28579","83349",1336
"28580","83350",12948
"28581","83352",3227
"28582","83353",1295
"28583","83354",0
"28584","83355",4875
"28585","83401",43718
"28586","83402",24676
"28587","83404",23821
"28588","83406",18742
"28589","83414",465
"28590","83420",2260
"28591","83421",356
"28592","83422",3444
"28593","83423",834
"28594","83424",501
"28595","83425",536
"28596","83427",2125
"28597","83428",412
"28598","83429",519
"28599","83431",650
"28600","83433",6
"28601","83434",1718
"28602","83435",662
"28603","83436",557
"28604","83440",36635
"28605","83442",22372
"28606","83443",914
"28607","83444",981
"28608","83445",8005
"28609","83446",24
"28610","83448",2648
"28611","83449",177
"28612","83450",942
"28613","83451",748
"28614","83452",2148
"28615","83454",658
"28616","83455",5333
"28617","83460",163
"28618","83462",509
"28619","83463",68
"28620","83464",396
"28621","83465",128
"28622","83466",200
"28623","83467",6245
"28624","83468",144
"28625","83469",25
"28626","83501",34948
"28627","83520",279
"28628","83522",2291
"28629","83523",823
"28630","83524",954
"28631","83525",331
"28632","83526",379
"28633","83530",5515
"28634","83533",301
"28635","83535",1201
"28636","83536",4517
"28637","83537",1098
"28638","83539",2177
"28639","83540",2386
"28640","83541",985
"28641","83542",111
"28642","83543",788
"28643","83544",6183
"28644","83545",387
"28645","83546",575
"28646","83547",375
"28647","83548",129
"28648","83549",685
"28649","83552",834
"28650","83553",970
"28651","83554",359
"28652","83555",508
"28653","83601",12
"28654","83602",6
"28655","83604",522
"28656","83605",46763
"28657","83607",26344
"28658","83610",880
"28659","83611",2004
"28660","83612",1927
"28661","83615",1576
"28662","83616",27982
"28663","83617",15268
"28664","83619",7796
"28665","83622",2324
"28666","83623",1359
"28667","83624",1398
"28668","83626",1315
"28669","83627",599
"28670","83628",4403
"28671","83629",2106
"28672","83631",873
"28673","83632",384
"28674","83633",728
"28675","83634",28678
"28676","83636",333
"28677","83637",185
"28678","83638",7025
"28679","83639",3435
"28680","83641",3098
"28681","83642",46193
"28682","83643",140
"28683","83644",12582
"28684","83645",811
"28685","83646",63945
"28686","83647",20860
"28687","83648",3009
"28688","83650",608
"28689","83651",34548
"28690","83654",1572
"28691","83655",4486
"28692","83656",705
"28693","83657",444
"28694","83660",5987
"28695","83661",9941
"28696","83666",41
"28697","83669",11066
"28698","83670",520
"28699","83671",5
"28700","83672",8328
"28701","83676",5132
